Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière des pertes modélisées (W);Energie moyenne journalière des consommations totales (Wh/jour);Energie moyenne journalière des consommations HTA télérelevées à courbe de charge (Wh/jour);Energie moyenne journalière des consommations totales profilées (Wh/jour);Energie moyenne journalière des consommations HTA profilées (Wh/jour);Energie moyenne journalière des consommations PME-PMI profilées (Wh/jour);Energie moyenne journalière des consommations professionnelles profilées (Wh/jour);Energie moyenne journalière des consommations résidentielles profilées (Wh/jour);Puissance moyenne journalière de la production décentralisée totale (W);Puissance moyenne journalière de la production décentralisée télérelevée à courbe de charge (W);Puissance moyenne journalière de la production décentralisée profilée (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production autre profilée (W);Température moyenne journalière réalisée lissée (°Celcius);Température moyenne journalière normale lissée (°Celcius);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Energie moyenne journalière des consommations HTA totales (Wh/jour);Pseudo rayonnement;Puissance moyenne journalière de la production autre  (W)
2014-06-18;6;33451053438.0;793771396.0;1981424056.0;33941627849.0;12979518770.0;20962109079.0;1734080285.0;4621997873.0;3937742870.0;10668288050.0;3546689578.0;3021261104.0;525428474.0;499031868.0;2610448.0;18.2;19.4;1797892258.0;860072328.0;280919715.0;14713599055.0;;888715170.0
2014-06-21;6;29118257875.0;510022458.0;1913297640.0;29203060395.0;9510108451.0;19692951944.0;1090765922.0;3816505579.0;3592798976.0;11192881466.0;2763353209.0;2237380722.0;525972486.0;499497713.0;2610207.0;19.8;19.7;900393010.0;970300999.0;255230591.0;10600874373.0;;892663877.0
2014-08-06;8;30373881542.0;528430375.0;1842031872.0;30724677311.0;10619842057.0;20104835254.0;1514268097.0;4452250997.0;3714693823.0;10423622338.0;2990405191.0;2526315701.0;464089490.0;444713342.0;1656505.0;20.4;21.5;1110588514.0;865451093.0;269147174.0;12134110154.0;;1014348755.0
2014-07-25;7;33638945667.0;260037042.0;2086579881.0;33378769049.0;12500586252.0;20878182797.0;1591388678.0;4562121801.0;3977908400.0;10746763917.0;2370300222.0;1907888403.0;462411820.0;442434265.0;1690623.0;22.4;21.7;619395079.0;720092796.0;283859917.0;14091974930.0;;1030819530.0
2014-06-09;6;28059515208.0;688311896.0;1827603690.0;28105103605.0;8947902042.0;19157201563.0;840779062.0;3290874236.0;3101940841.0;11923607424.0;2802860524.0;2285609305.0;517251219.0;489845269.0;2608422.0;21.6;18.6;954930091.0;897301801.0;241356542.0;9788681104.0;;950613502.0
2014-07-08;7;33330726104.0;623661958.0;2063561075.0;33441853579.0;12772601779.0;20669251801.0;1722697375.0;4636536074.0;3973096216.0;10336922137.0;3088130072.0;2604710542.0;483419530.0;459938536.0;1693005.0;18.0;21.0;1151015017.0;834292425.0;289779562.0;14495299154.0;;1102820109.0
2014-06-10;6;33902794479.0;443338625.0;2020808524.0;33721667819.0;12594389832.0;21127277986.0;1750186887.0;4646919660.0;3966695742.0;10763475697.0;2570861121.0;2053336146.0;517524975.0;490020276.0;2608422.0;21.2;18.7;738945450.0;875006541.0;287840632.0;14344576719.0;;956887539.0
2015-01-25;1;53627329625.0;382106104.0;4394726466.0;52190882801.0;9185772173.0;43005110628.0;1416328396.0;4864505241.0;5970104615.0;30754172376.0;3940523489.0;3761582222.0;178941267.0;150917312.0;4415566.0;3.1;5.4;1092486153.0;410869999.0;600137743.0;10602100569.0;;2437167338.0
2015-01-31;1;52636789896.0;728190750.0;4287686104.0;52146761391.0;10132763437.0;42013997954.0;1535349277.0;5438869241.0;6371332699.0;28668446738.0;5108268892.0;4906876583.0;201392308.0;173109895.0;4415647.0;4.2;5.7;2238543562.0;351847457.0;582420542.0;11668112714.0;;2517877873.0
2015-02-03;2;62370044917.0;208916792.0;4918123052.0;60052544461.0;13903445904.0;46149098557.0;2329832593.0;7060613492.0;7610789066.0;29147863407.0;3460697819.0;3243634826.0;217062993.0;187704171.0;4245894.0;2.4;5.8;654049056.0;298048622.0;651158430.0;16233278497.0;;2508600141.0
2015-01-22;1;60788127292.0;240418813.0;4729148063.0;58868083900.0;13862858090.0;45005225810.0;2228022255.0;6528880745.0;7225423954.0;29022898855.0;3680997790.0;3502011903.0;178985887.0;150891382.0;4415519.0;2.7;5.2;880021750.0;316382056.0;631474305.0;16090880345.0;;2484593984.0
2015-01-27;1;57118555396.0;414265958.0;4308935043.0;55933446035.0;13646725902.0;42286720133.0;2350882302.0;6828411397.0;6954377644.0;26153048790.0;4134900217.0;3933414833.0;201485384.0;172954201.0;4415653.0;4.6;5.5;1381818354.0;297887527.0;596808576.0;15997608204.0;;2455194338.0
2015-01-06;1;58574239000.0;344540958.0;4474051589.0;56984193031.0;13766557888.0;43217635143.0;2253903601.0;6508284631.0;7089959074.0;27365487837.0;3855254370.0;3715687847.0;139566523.0;111873794.0;4371544.0;4.1;4.8;1090467847.0;270100009.0;626707792.0;16020461489.0;;2494686515.0
2015-02-05;2;62954562833.0;1543957417.0;4985116286.0;62480057205.0;13851193521.0;48628863684.0;2345378624.0;7104595087.0;8056034438.0;31122855535.0;6697597888.0;6479709264.0;217888624.0;188493654.0;4245364.0;1.7;6.0;3850360125.0;348797327.0;643029812.0;16196572145.0;;2498440436.0
2014-04-13;4;30153462188.0;558794979.0;2000602734.0;30037418381.0;7830113910.0;22207304471.0;926165075.0;3222975764.0;3391065259.0;14667098371.0;2743951475.0;2339124208.0;404827267.0;379343118.0;2024847.0;13.4;11.8;889712037.0;741687865.0;300597569.0;8756278985.0;;1112554493.0
2014-04-01;4;38833082938.0;458034688.0;2391857465.0;38611976725.0;12826248590.0;25785728135.0;1805202580.0;5096611444.0;4620963569.0;14262950542.0;2995272364.0;2606555639.0;388716725.0;363556128.0;2026943.0;13.1;10.3;999256691.0;665837318.0;366486424.0;14631451170.0;;1330176639.0
2014-03-25;3;46636331167.0;486935792.0;3069860681.0;46909396356.0;12775267832.0;34134128524.0;1995292903.0;5588521050.0;5915478686.0;20634835885.0;4307640357.0;3916437222.0;391203134.0;361940079.0;2129573.0;7.7;9.5;1309795134.0;571309397.0;477778695.0;14770560735.0;;2426535713.0
2014-04-16;4;37945150500.0;831036208.0;2319491599.0;38130006929.0;12878752464.0;25251254465.0;1751093854.0;4690653518.0;4452528068.0;14356979024.0;3686230869.0;3263952208.0;422278660.0;395695169.0;2358617.0;12.3;12.2;1794233746.0;828445599.0;350846632.0;14629846318.0;;1063545852.0
2014-03-27;3;47001145229.0;217867500.0;3101099217.0;46704910508.0;12711162264.0;33993748243.0;1938117495.0;5274718364.0;5819223473.0;20961688912.0;3496374537.0;3104745995.0;391628542.0;362366623.0;2128703.0;7.6;9.8;431924737.0;675370740.0;473642541.0;14649279759.0;;2389078244.0
2014-05-11;5;27865334396.0;3066786313.0;1810978075.0;29349195332.0;7620008723.0;21729186610.0;786975014.0;3211903252.0;3391328357.0;14338979986.0;6600582122.0;6136573382.0;464008740.0;430300270.0;3914611.0;14.3;15.4;4714378057.0;738981999.0;238956799.0;8406983737.0;;1147185676.0
2014-05-18;5;27122012583.0;408813792.0;1749678625.0;27201518290.0;7778910648.0;19422607642.0;720573276.0;2956481699.0;3069627788.0;12675924879.0;2490681054.0;2016417660.0;474263395.0;440838215.0;3914612.0;15.9;16.2;550020575.0;897979269.0;252682930.0;8499483924.0;;1042694549.0
2014-04-30;4;37627153875.0;558435563.0;2295075920.0;37288616056.0;12253278963.0;25035337093.0;1790987812.0;4571329756.0;4388059386.0;14284960139.0;2857383407.0;2411268243.0;446115164.0;415332038.0;2354689.0;12.5;14.0;867978699.0;748867659.0;342409743.0;14044266775.0;;1240521325.0
2014-05-10;5;29532530271.0;2150656208.0;1947513688.0;30695546506.0;8727707932.0;21967838574.0;1121297637.0;3650460375.0;3824135410.0;13371945152.0;5510008979.0;5046038076.0;463970902.0;430292142.0;3914611.0;15.1;15.3;3588393734.0;742533670.0;248822847.0;9849005569.0;;1179043022.0
2014-04-24;4;37319210833.0;295130125.0;2269726634.0;36701416666.0;12686296848.0;24015119818.0;1709190555.0;4652141121.0;4333508298.0;13320279845.0;2284373827.0;1849517549.0;434856279.0;408356169.0;2356348.0;13.8;13.3;497126411.0;717690193.0;337311236.0;14395487403.0;;1069570224.0
2014-04-18;4;36830072271.0;877516479.0;2232530530.0;37107823472.0;12207570534.0;24900252938.0;1632094325.0;4475137403.0;4472920956.0;14320100254.0;3721953128.0;3299560208.0;422392919.0;395836114.0;2355953.0;12.5;12.5;1941086197.0;698798298.0;334154917.0;13839664859.0;;1082065944.0
2014-11-29;11;38562044833.0;942027854.0;2866000662.0;38891609466.0;9370510300.0;29521099166.0;1284914381.0;4528265092.0;4782070035.0;18925849658.0;4529341295.0;4390723139.0;138618156.0;118925297.0;2439510.0;11.4;7.1;2143644777.0;175205920.0;391748146.0;10655424681.0;;2210489386.0
2014-11-28;11;41459686604.0;1853956313.0;2734148649.0;42798710495.0;12546318930.0;30252391565.0;1858396827.0;5437370030.0;5318062463.0;17638562245.0;6316563221.0;6177614875.0;138948346.0;118924792.0;2774595.0;11.8;7.3;3875704135.0;237039491.0;389434368.0;14404715757.0;;2203823386.0
2014-12-31;12;56835713938.0;294350354.0;4268199797.0;55302636528.0;9779994340.0;45522642187.0;2155062452.0;6397674567.0;7314811538.0;29655093631.0;3668915755.0;3540179535.0;128736221.0;106645107.0;3561650.0;2.3;4.8;923428728.0;326593991.0;639443014.0;11935056792.0;;2418893677.0
2015-01-02;1;52949449938.0;1233670083.0;3846067362.0;52886896453.0;9651248903.0;43235647550.0;2029655673.0;6077210852.0;6980678941.0;28148102084.0;5588063551.0;5457382069.0;130681482.0;106013344.0;4371250.0;3.4;4.8;2915614368.0;290199038.0;570879591.0;11680904576.0;;2382250146.0
2014-12-12;12;50214474604.0;2839059625.0;3568899349.0;51425192560.0;13099173867.0;38326018693.0;2083463964.0;6182130583.0;6578738547.0;23481685598.0;8097315125.0;7968368514.0;128946611.0;102765244.0;3448819.0;7.5;5.8;5405573112.0;228451134.0;478638195.0;15182637831.0;;2463295097.0
2014-12-21;12;42538858583.0;1132783646.0;3249349610.0;43092735190.0;8585634474.0;34507100716.0;1216394512.0;4357478692.0;4965722477.0;23967505036.0;5409056363.0;5284705785.0;124350578.0;98958261.0;3562016.0;8.5;5.1;2558559968.0;310922455.0;473046500.0;9802028986.0;;2539569971.0
2014-12-04;12;54703751646.0;145607896.0;4045010175.0;52866246873.0;13440344839.0;39425902033.0;2171907134.0;6312077747.0;6743621078.0;24198296075.0;2895630124.0;2759381500.0;136248624.0;107796274.0;3448113.0;5.6;6.6;332476008.0;183602088.0;542516826.0;15612251973.0;;2379533536.0
2014-12-10;12;54362680333.0;1396035375.0;4005378960.0;54583662023.0;13719697035.0;40863964989.0;2191373976.0;6279678599.0;6890542709.0;25502369705.0;6168383943.0;6039608500.0;128775443.0;102596239.0;3448755.0;5.8;5.9;3602581723.0;195665903.0;545987917.0;15911071011.0;;2370140105.0
2015-02-28;2;47051420833.0;1487078896.0;3700588384.0;47976711869.0;9805370854.0;38171341015.0;1372825797.0;5166612846.0;5940829107.0;25691073264.0;6614153983.0;6306329861.0;307824122.0;277796864.0;4364709.0;6.5;7.4;3461760521.0;553273246.0;501195666.0;11178196651.0;;2599120215.0
2015-03-12;3;43775397792.0;988187063.0;2940001784.0;44785800433.0;13161715708.0;31624084725.0;1854338289.0;5296430872.0;5453703350.0;19019612214.0;5383807203.0;5031796722.0;352010481.0;317749879.0;3465402.0;9.7;8.3;2133380139.0;723075719.0;445215716.0;15016053997.0;;2527351345.0
2015-03-06;3;49812444979.0;415685896.0;3525032831.0;49605664645.0;12792457670.0;36813206975.0;1903203687.0;5660788929.0;6231437757.0;23017776602.0;4266120386.0;3942923642.0;323196743.0;289744045.0;3465362.0;6.9;7.8;897006826.0;793407809.0;532181993.0;14695661357.0;;2575705750.0
2015-02-24;2;52769747729.0;1778029021.0;3830510563.0;54152549270.0;13619443563.0;40533105708.0;2226486661.0;6352194355.0;6764897641.0;25189527051.0;7540510653.0;7232794299.0;307716355.0;277652284.0;4359730.0;5.8;7.1;4350466771.0;588041068.0;549169528.0;15845930224.0;;2602002814.0
2015-03-11;3;44292920125.0;576746292.0;2988111621.0;44812862380.0;13164968979.0;31647893400.0;1881309750.0;5309611735.0;5411479613.0;19045492302.0;4536403877.0;4184517507.0;351886370.0;317656896.0;3465438.0;9.9;8.2;1271096285.0;705322542.0;451603709.0;15046278729.0;;2559985051.0
2015-03-02;3;46211396917.0;2463017958.0;3174976441.0;47985505560.0;12630730274.0;35354775285.0;1960883967.0;5824730834.0;5753570616.0;21815589868.0;7877192473.0;7553512681.0;323679793.0;289601876.0;3464976.0;8.6;7.5;4892164118.0;491937431.0;465089431.0;14591614241.0;;2493090923.0
2015-03-07;3;43535746125.0;485846208.0;3347896867.0;43856413911.0;9619428528.0;34236985383.0;1262763281.0;4757206913.0;5388190191.0;22828824998.0;4629650536.0;4305568688.0;324081848.0;289772840.0;3465391.0;7.6;7.9;1349954646.0;728737028.0;475239673.0;10882191809.0;;2550958862.0
2015-02-19;2;54161458083.0;587701708.0;3975565708.0;54180470333.0;13232908034.0;40947562299.0;2123638426.0;6123109853.0;6819831301.0;25880982719.0;5155608097.0;4874688146.0;280919952.0;251212915.0;4359684.0;5.0;6.8;1947253028.0;652024450.0;573328431.0;15356546460.0;;2556330619.0
2015-05-06;5;33522612771.0;2728910021.0;2074677097.0;35479127953.0;12515108736.0;22964019217.0;1629143641.0;4628312945.0;4139772409.0;12566790222.0;7022654918.0;6506826097.0;515828821.0;487096139.0;3012374.0;15.1;14.8;4669012958.0;1026468889.0;262552618.0;14144252377.0;;1327173070.0
2015-05-26;5;33702915104.0;944068229.0;2093435292.0;33957086182.0;12098197049.0;21858889134.0;1639874485.0;4730545950.0;3960452718.0;11528015980.0;3583664086.0;3034705243.0;548958843.0;520886608.0;3009299.0;15.5;17.1;1499800299.0;1009643726.0;291989486.0;13738071534.0;;1074220063.0
2015-03-30;3;41011697167.0;3093480958.0;2695238009.0;43593472192.0;12414126361.0;31179345830.0;1827283910.0;5712515924.0;5167061354.0;18472484643.0;8748816965.0;8322642111.0;426174854.0;390147549.0;3464750.0;11.1;10.1;5559503375.0;657222369.0;378322972.0;14241410271.0;;2532091220.0
2015-05-07;5;34777665604.0;751471292.0;2171739214.0;35109508895.0;12326134076.0;22783374819.0;1488692713.0;4582464024.0;4111048110.0;12601169973.0;3544120825.0;3028069896.0;516050929.0;487346508.0;3009864.0;14.6;14.9;1113812889.0;1075118938.0;289067028.0;13814826789.0;;1355188997.0
2015-04-28;4;37212871438.0;991431708.0;2367753497.0;37508684545.0;12551839771.0;24956844774.0;1631705185.0;4623751416.0;4382658185.0;14318729987.0;3991621904.0;3469345667.0;522276237.0;489076969.0;2506004.0;12.3;13.8;1704908819.0;1010972906.0;336623591.0;14183544956.0;;1275740178.0
2015-06-01;6;33401209271.0;595960625.0;2071141262.0;33722568742.0;12048860458.0;21673708284.0;1470828045.0;4624602386.0;3755935537.0;11822342316.0;3272503539.0;2698753861.0;573749678.0;550654707.0;2364572.0;16.0;17.8;1259204653.0;1001463971.0;284042181.0;13519688503.0;;1011834914.0
2015-06-04;6;34653248854.0;508407875.0;2165073550.0;34685036531.0;13289154660.0;21395881871.0;1683878705.0;4757214360.0;3962139219.0;10992649587.0;2993282144.0;2418407840.0;574874303.0;551795008.0;2364143.0;19.5;18.1;786009306.0;1194919981.0;288013042.0;14973033365.0;;1012352856.0
2015-03-15;3;42963324375.0;492823313.0;3291626270.0;43043297033.0;8495086333.0;34548210700.0;1225861538.0;4206785080.0;4946908674.0;24168655409.0;4324775978.0;3972874847.0;351901131.0;317932636.0;3465402.0;7.3;8.6;1331255597.0;513774782.0;460353737.0;9720947871.0;;2479745597.0
2015-05-13;5;33086511583.0;710452438.0;2042785370.0;33372490484.0;12461604535.0;20910885950.0;1505250523.0;4282699267.0;3765155872.0;11357780288.0;3302607646.0;2775128618.0;527479028.0;498928537.0;3009899.0;17.8;15.7;1038591299.0;990558787.0;263390938.0;13966855058.0;;1273457561.0
2015-03-16;3;48234756854.0;265914396.0;3367601954.0;47791857863.0;12667804187.0;35124053675.0;1876760013.0;5697127145.0;5710890273.0;21839276244.0;3673657664.0;3301999861.0;371657803.0;337258507.0;3465492.0;7.8;8.7;597038320.0;589384333.0;483040306.0;14544564200.0;;2487235012.0
2015-06-09;6;32364033771.0;2583962188.0;1988361671.0;34106943406.0;12934506382.0;21172437024.0;1711658414.0;4731488995.0;3910656989.0;10818632626.0;6554070376.0;5974540764.0;579529612.0;558400247.0;2361880.0;18.6;18.6;4480658007.0;1095156491.0;238836882.0;14646164796.0;;978255878.0
2013-05-30;5;39928786771.0;476247292.0;2501858159.0;39498005835.0;12760196514.0;26737809321.0;2310070429.0;5483933075.0;5245622092.0;13698183726.0;2909305529.0;2483201191.0;426104338.0;373829377.0;1289464.0;11.7;17.4;1055314763.0;561370384.0;361981014.0;15070266943.0;;1292614527.0
2013-05-25;5;36484977708.0;814547667.0;2572479570.0;36305779204.0;9141074361.0;27164704843.0;1655502639.0;4674869209.0;5036655850.0;15797677146.0;3558039714.0;3135846179.0;422193535.0;365243997.0;1265976.0;10.2;16.9;1646263972.0;625197822.0;350210981.0;10796577000.0;;1286573328.0
2013-06-01;6;31749998229.0;1462739292.0;2152893434.0;32195571498.0;8938147898.0;23257423600.0;1307153151.0;4088258956.0;4356218671.0;13505792823.0;4359342656.0;3921682214.0;437660442.0;392429940.0;1184655.0;13.4;17.6;2493877149.0;639690978.0;298136661.0;10245301049.0;;1225772612.0
2013-05-14;5;36745776042.0;708092000.0;2242277461.0;36959627741.0;12612400850.0;24347226891.0;2030134589.0;4742655195.0;4599520886.0;12974916221.0;3493057857.0;3080636736.0;412421121.0;356697037.0;1236422.0;13.3;15.7;1678554390.0;610124986.0;328836696.0;14642535439.0;;1204374841.0
2013-05-02;5;38910399500.0;322836938.0;2417406226.0;38259083538.0;11681177764.0;26577905774.0;2099468330.0;5003511128.0;4930926741.0;14543999575.0;2439984640.0;2052212664.0;387771976.0;333674247.0;1230400.0;11.9;14.2;613033793.0;534720092.0;351057439.0;13780646094.0;;1292224425.0
2013-05-15;5;37584261729.0;669404708.0;2313208635.0;37556751307.0;12589502794.0;24967248514.0;2169019142.0;4820052511.0;4641283465.0;13336893397.0;3291041742.0;2878243635.0;412798107.0;357012958.0;1241526.0;12.9;15.8;1571664450.0;486932266.0;335938820.0;14758521936.0;;1232442522.0
2013-05-08;5;28921222813.0;742711813.0;1912917611.0;29283700330.0;8599198927.0;20684501403.0;858532783.0;3091128110.0;3246689737.0;13488150773.0;3281520285.0;2877523885.0;403996400.0;348126833.0;1265014.0;15.3;15.0;1439800869.0;566312710.0;263413345.0;9457731710.0;;1275403973.0
2013-04-11;4;44219049313.0;1343220979.0;2870754161.0;44212419567.0;13035197150.0;31177222417.0;2231362252.0;5311297406.0;5480016052.0;18154546707.0;4626851455.0;4259556866.0;367294589.0;312035992.0;504971.0;10.6;11.6;3008556569.0;438680087.0;419506061.0;15266559402.0;;1179613737.0
2017-04-10;4;33699980083.0;898370333.0;2048143936.0;34658793971.0;11690206567.0;22968587405.0;1317582979.0;5006274603.0;3980623605.0;12664106218.0;4212741879.0;3617455021.0;595286858.0;570801126.0;783339.0;14.4;11.4;1761497924.0;1269330244.0;307413721.0;13007789546.0;72;1181637073.0
2017-04-17;4;31049269729.0;1435225833.0;2131223072.0;31974510314.0;8168462375.0;23806047939.0;1349174325.0;3431288457.0;3404868125.0;15620717032.0;4786771134.0;4173684792.0;613086343.0;588881066.0;783339.0;12.1;12.3;2298789563.0;1317880816.0;295081644.0;9517636700.0;64;1170010977.0
2017-04-02;4;32881395792.0;711986021.0;2285190666.0;32950514656.0;7802926437.0;25147588219.0;918533006.0;3775120264.0;3644670950.0;16809263999.0;3396492739.0;2845731514.0;550761225.0;528628772.0;122791.0;12.3;10.4;1150301951.0;941347057.0;330197188.0;8721459443.0;35;1304446398.0
2017-03-28;3;37315629708.0;816159667.0;2321823074.0;39372185164.0;12598376701.0;26773808463.0;1590069900.0;5526805008.0;4593259591.0;15063673963.0;5546477139.0;5049361743.0;497115396.0;469612784.0;123468.0;12.2;9.9;1679816417.0;1125565415.0;351938943.0;14188446601.0;74;2739438876.0
2017-03-23;3;43753307750.0;1210265583.0;2850564767.0;45389406096.0;12850049813.0;32539356283.0;1728063204.0;6066037114.0;5397365512.0;19347890452.0;6106658407.0;5640544667.0;466113741.0;439950438.0;123579.0;9.5;9.3;2476148493.0;769425855.0;409729711.0;14578113017.0;25;2859263642.0
2017-03-24;3;43387545646.0;1177032792.0;2818872491.0;45193731752.0;12384707460.0;32809024291.0;1676888934.0;6029789550.0;5519326298.0;19583019508.0;6197085094.0;5730736125.0;466348969.0;440185562.0;123579.0;9.5;9.4;2658905590.0;681690180.0;394993706.0;14061596394.0;24;2855093157.0
2017-03-08;3;46557288146.0;2770118917.0;3096502536.0;49226031665.0;13185703591.0;36040328074.0;1849382580.0;6487648300.0;5999350502.0;21703946691.0;8989880590.0;8580970375.0;408910215.0;382318481.0;949280.0;9.0;8.0;5503095958.0;725783259.0;454515619.0;15035086171.0;;2759715282.0
2017-03-14;3;42125795771.0;637669979.0;2712373993.0;43365206519.0;12827075393.0;30538131125.0;1690570165.0;5887842613.0;5230559550.0;17729158798.0;4999134471.0;4565137618.0;433996853.0;407361281.0;949279.0;10.7;8.5;1159574799.0;965039399.0;409679751.0;14517645558.0;;2873006143.0
2017-03-16;3;39840213000.0;537470521.0;2522135463.0;41106423567.0;12736382393.0;28370041174.0;1593373734.0;5509523540.0;4838007451.0;16429136449.0;4709635892.0;4275416549.0;434219344.0;407583875.0;949279.0;11.7;8.7;825644319.0;1067461820.0;383819341.0;14329756127.0;;2815045303.0
2014-03-31;3;38465101958.0;370378646.0;2363607752.0;39018615090.0;12149155917.0;26869459173.0;1706495879.0;4979983102.0;4609496029.0;15573484162.0;3661055363.0;3246729854.0;414325509.0;383863567.0;2128378.0;12.5;10.2;726470858.0;690818360.0;373555833.0;13855651796.0;;2243766208.0
2014-05-01;5;30455750208.0;670310000.0;2025837562.0;30608887437.0;7824664748.0;22784222689.0;799006509.0;3179583162.0;3472288774.0;15333344244.0;3141084255.0;2696467034.0;444617222.0;412958696.0;3915920.0;12.8;14.2;1169673428.0;712204035.0;291799465.0;8623671257.0;;1259175798.0
2014-04-25;4;36472061063.0;816876354.0;2207103116.0;36650531104.0;12308461384.0;24342069720.0;1652976827.0;4518682672.0;4461312512.0;13709097709.0;3533020372.0;3097705847.0;435314525.0;408512856.0;2356348.0;13.5;13.4;1740423879.0;659454031.0;330570861.0;13961438211.0;;1133141918.0
2014-04-23;4;37828320750.0;235213313.0;2309396676.0;37146864045.0;12685943265.0;24460920780.0;1765021572.0;4641622127.0;4351454668.0;13702822413.0;2208450241.0;1773808778.0;434641463.0;408102187.0;2356409.0;13.2;13.1;370007533.0;795190690.0;345296958.0;14450964837.0;;1043261685.0
2014-04-21;4;32891950563.0;221204750.0;2233744582.0;32199964398.0;8136606298.0;24063358100.0;906908060.0;3255878203.0;3603779003.0;16296792834.0;2078268118.0;1644088917.0;434179201.0;407995007.0;2355953.0;11.7;12.9;408715605.0;640793920.0;315304952.0;9043514358.0;;1028773686.0
2015-04-01;4;43348525229.0;2711281229.0;2903995408.0;44761681563.0;13113538347.0;31648143216.0;1915010363.0;5808775657.0;5404221572.0;18520135625.0;7436065145.0;6974267542.0;461797604.0;429177813.0;2622675.0;10.6;10.3;5018837986.0;904725563.0;407632174.0;15028548710.0;;1512501596.0
2015-03-14;3;42828116333.0;868713729.0;3277268319.0;43683128544.0;9610750715.0;34072377829.0;1254510453.0;4734193820.0;5402852616.0;22680820940.0;5448368079.0;5096253278.0;352114801.0;317776932.0;3465402.0;7.9;8.5;2372674965.0;556427766.0;447373819.0;10865261168.0;;2519265348.0
2015-03-28;3;39243874229.0;1844925104.0;2927242422.0;40989248583.0;9414797229.0;31574451354.0;1250323969.0;4581741558.0;5030370471.0;20712015357.0;6914354061.0;6514497236.0;399856825.0;365178010.0;3464750.0;9.4;9.9;3764138729.0;651475864.0;396812180.0;10665121198.0;;2498739468.0
2015-03-29;3;35804877609.0;4157765152.0;2604688258.0;38610913927.0;8228498069.0;30382415858.0;1207005894.0;4081416842.0;4366093540.0;20727899582.0;9908445157.0;9493153174.0;415291983.0;381054333.0;3464750.0;10.3;10.0;6761223312.0;648768087.0;339955428.0;9435503963.0;;2498453759.0
2015-04-07;4;43121933667.0;798181021.0;2883463001.0;42940477577.0;12432967250.0;30507510327.0;1771446924.0;5488337676.0;5185453404.0;18062272324.0;3920579085.0;3444603472.0;475975613.0;442775690.0;2622150.0;9.5;11.0;1608121729.0;1027591253.0;420391153.0;14204414174.0;;1284866102.0
2015-04-08;4;42336724396.0;514523313.0;2811317740.0;41881562204.0;12961599326.0;28919962878.0;1726915598.0;5168170610.0;4913985300.0;17110891370.0;3281425660.0;2803980826.0;477444833.0;444197222.0;2622150.0;10.3;11.2;965340486.0;1048204909.0;410746798.0;14688514924.0;;1267880265.0
2015-03-25;3;48947092063.0;629279104.0;3439589260.0;49203408507.0;13351281069.0;35852127438.0;2039349432.0;5877753060.0;5941017349.0;21994007597.0;4804575261.0;4405859681.0;398715580.0;364036796.0;3465010.0;7.4;9.5;1648193479.0;639140650.0;479390452.0;15390630501.0;;2517241133.0
2015-04-04;4;40210973417.0;1077970750.0;3021281648.0;40072622638.0;9347299368.0;30725323270.0;1206657837.0;4606094783.0;4904036548.0;20008534102.0;4369040731.0;3907300687.0;461740044.0;429719918.0;2622188.0;9.8;10.7;2246024028.0;742058821.0;408139111.0;10553957205.0;;1380957883.0
2015-03-08;3;39762482771.0;439530625.0;2981333934.0;40086117527.0;8391088556.0;31695028972.0;1187174843.0;4044323687.0;4598339358.0;21865191083.0;4183645656.0;3859970000.0;323675656.0;289770770.0;3465391.0;8.5;8.0;936107785.0;734950076.0;439146341.0;9578263399.0;;2512587795.0
2016-09-02;9;34343702813.0;323896854.0;2095429129.0;34070621117.0;12695263162.0;21375357955.0;1497371234.0;5008177173.0;3991415747.0;10878393801.0;2443843177.0;1941111063.0;502732114.0;493875023.0;99792.0;22.1;19.3;496532313.0;1148154585.0;297598889.0;14192634396.0;;799156190.0
2016-08-25;8;34541067688.0;523731896.0;2112818824.0;34367734502.0;12806845587.0;21560888915.0;1632123230.0;5133052751.0;3915780535.0;10879932399.0;2768968180.0;2237254625.0;531713555.0;523439039.0;100846.0;24.7;20.2;797666278.0;1205961595.0;305750646.0;14438968817.0;;765340218.0
2016-08-29;8;33248410375.0;661791917.0;2020062995.0;33228930874.0;12111490808.0;21117440066.0;1470162346.0;4963125117.0;3650934926.0;11033217677.0;2953576952.0;2441361590.0;512215362.0;502656986.0;100138.0;22.7;19.7;1227130417.0;964099888.0;291201542.0;13581653154.0;;762346556.0
2016-09-03;9;29631840042.0;358248458.0;2013794088.0;29494334986.0;9471612300.0;20022722685.0;918368383.0;4137971478.0;3593834243.0;11372548582.0;2500237830.0;1997515896.0;502721935.0;493873709.0;99792.0;22.2;19.2;611385465.0;1103581070.0;265700340.0;10389980683.0;;785271199.0
2016-09-20;9;34156296542.0;363260375.0;2083342999.0;33631314151.0;12659391448.0;20971922703.0;1549746560.0;4643501650.0;3985209879.0;10793464614.0;2227553532.0;1809409465.0;418144067.0;410096591.0;98936.0;17.1;17.0;514827694.0;910558570.0;305932549.0;14209138008.0;;802164198.0
